date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2021-08-02,129.281634,140.31,134.459902,145.93,127.853464,138.76,130.23989,141.35,419849.68249,419849.68249
2021-08-01,133.00409,144.35,138.007292,149.78,127.190056,138.04,129.281634,140.31,584699.77102,584699.77102
2021-07-31,134.072914,145.51,135.07724,146.6,130.682162,141.83,133.022518,144.37,388737.61543,388737.61543
2021-07-30,130.322816,141.44,134.413832,145.88,125.181404,135.86,134.072914,145.51,605847.24082,605847.24082
2021-07-29,129.438272,140.48,131.7602,143.0,125.81717,136.55,130.322816,141.44,542641.00192,542641.00192
2021-07-28,124.140222,134.73,130.8388,142.0,121.984146,132.39,129.382988,140.42,729936.12774,729936.12774
2021-07-27,120.758684,131.06,124.499568,135.12,117.266578,127.27,124.149436,134.74,607384.02252,607384.02252
2021-07-26,117.607496,127.64,129.429058,140.47,116.87959,126.85,120.758684,131.06,1052092.77379,1052092.77379
2021-07-25,116.0964,126.0,117.929986,127.99,113.802114,123.51,117.644352,127.68,392963.87036,392963.87036
2021-07-24,114.502378,124.27,117.66278,127.7,113.599406,123.29,116.087186,125.99,432891.78019,432891.78019
2021-07-23,111.203766,120.69,114.972292,124.78,107.822228,117.02,114.474736,124.24,404160.06952,404160.06952
2021-07-22,108.513278,117.77,112.4108,122.0,106.523054,115.61,111.185338,120.67,464759.47146,464759.47146
2021-07-21,98.875434,107.31,109.867736,119.24,96.79307,105.05,108.485636,117.74,682039.47283,682039.47283
2021-07-20,104.247196,113.14,106.043926,115.09,95.668962,103.83,98.857006,107.29,766236.24738,766236.24738
2021-07-19,109.794024,119.16,111.25905,120.75,103.030948,111.82,104.237982,113.13,493082.96266,493082.96266
2021-07-18,110.568,120.0,114.29967,124.05,107.094322,116.23,109.803238,119.17,430985.21457,430985.21457
2021-07-17,111.176124,120.66,113.258488,122.92,108.430352,117.68,110.52193,119.95,425298.69428,425298.69428
2021-07-16,115.985832,125.88,117.819418,127.87,110.918132,120.38,111.16691,120.65,422183.01506,422183.01506
2021-07-15,120.758684,131.06,122.665982,133.13,112.346302,121.93,115.967404,125.86,494375.7243,494375.7243
2021-07-14,121.11803,131.45,122.011788,132.42,113.875826,123.59,120.767898,131.07,538916.43958,538916.43958
2021-07-13,122.841048,133.32,124.029654,134.61,119.18309,129.35,121.108816,131.44,454856.67168,454856.67168
2021-07-12,123.725592,134.28,128.76565,139.75,121.458948,131.82,122.896332,133.38,670917.62355,670917.62355
2021-07-11,123.458386,133.99,125.752672,136.48,121.698512,132.08,123.725592,134.28,324968.57149,324968.57149
2021-07-10,123.965156,134.54,126.065948,136.82,120.076848,130.32,123.458386,133.99,365844.86832,365844.86832
2021-07-09,121.726154,132.11,125.17219,135.85,116.0964,126.0,124.002012,134.58,527547.82163,527547.82163
2021-07-08,126.581932,137.38,126.913636,137.74,117.727278,127.77,121.76301,132.15,645442.57112,645442.57112
2021-07-07,127.945604,138.86,131.695702,142.93,126.112018,136.87,126.609574,137.41,520913.20131,520913.20131
2021-07-06,126.932064,137.76,131.511422,142.73,124.94184,135.6,127.954818,138.87,530800.52733,530800.52733
2021-07-05,133.566144,144.96,133.630642,145.03,123.320176,133.84,126.885994,137.71,561680.84949,561680.84949
2021-07-04,129.171066,140.19,136.45934,148.1,126.121232,136.88,133.55693,144.95,443949.92264,443949.92264
2021-07-03,126.112018,136.87,130.258318,141.37,123.992798,134.57,129.152638,140.17,351451.49767,351451.49767
2021-07-02,126.241014,137.01,128.046958,138.97,120.33484,130.6,126.09359,136.85,467041.14947,467041.14947
2021-07-01,132.967234,144.31,132.967234,144.31,123.458386,133.99,126.250228,137.02,539535.2997,539535.2997
2021-06-30,132.893522,144.23,135.390516,146.94,125.319614,136.01,132.921164,144.26,629619.41847,629619.41847
2021-06-29,126.858352,137.68,137.454452,149.18,126.452936,137.24,132.86588,144.2,898148.69711,898148.69711
2021-06-28,122.149998,132.57,128.58137,139.55,119.680646,129.89,126.867566,137.69,703645.47159,703645.47159
2021-06-27,116.842734,126.81,122.242138,132.67,114.861724,124.66,122.17764,132.6,573388.24688,573388.24688
